id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
892;3-serie;"2-deurs sedan";1977;1983;55;3-serie;0
894;3-serie;"2-deurs sedan";1983;1991;55;3-serie;18980
896;3-serie;"4-deurs sedan";1983;1991;55;3-serie;0
902;3-serie;"4-deurs sedan";1991;1998;55;3-serie;19793
912;3-serie;"4-deurs sedan";1998;2001;55;3-serie;22109
922;3-serie;"4-deurs sedan";2001;2005;55;3-serie;24106
933;3-serie;"4-deurs sedan";2005;2008;55;3-serie;27979
3016;3-serie;"4-deurs sedan";2008;2012;55;3-serie;60286
3610;3-serie;"4-deurs sedan";2012;heden;55;3-serie;118925
898;"3-serie Cabrio";"2-deurs cabriolet";1986;1993;55;3-serie;19107
906;"3-serie Cabrio";"2-deurs cabriolet";1993;1999;55;3-serie;20289
918;"3-serie Cabrio";"2-deurs cabriolet";2000;2003;55;3-serie;23313
930;"3-serie Cabrio";"2-deurs cabriolet";2003;2007;55;3-serie;25803
939;"3-serie Cabrio";"2-deurs cabriolet";2007;2010;55;3-serie;39171
3305;"3-serie Cabrio";"2-deurs cabriolet";2010;2013;55;3-serie;96956
908;"3-serie Compact";"3-deurs hatchback";1994;2000;55;3-serie;20633
920;"3-serie Compact";"3-deurs hatchback";2001;2005;55;3-serie;24096
904;"3-serie Coupe";"2-deurs coupe";1992;1998;55;3-serie;20057
914;"3-serie Coupe";"2-deurs coupe";1999;2003;55;3-serie;22715
928;"3-serie Coupe";"2-deurs coupe";2003;2006;55;3-serie;25795
937;"3-serie Coupe";"2-deurs coupe";2006;2010;55;3-serie;18726
3306;"3-serie Coupe";"2-deurs coupe";2010;2013;55;3-serie;96976
3946;"3-serie Gran Turismo";"5-deurs hatchback";2013;heden;55;3-serie;142191
900;"3-serie Touring";"5-deurs stationwagon";1988;1994;55;3-serie;19266
910;"3-serie touring";"5-deurs stationwagon";1995;1999;55;3-serie;20977
916;"3-serie touring";"5-deurs stationwagon";1999;2001;55;3-serie;22733
924;"3-serie touring";"5-deurs stationwagon";2001;2005;55;3-serie;24115
935;"3-serie Touring";"5-deurs stationwagon";2005;2008;55;3-serie;27988
3017;"3-serie Touring";"5-deurs stationwagon";2008;2013;55;3-serie;60299
3864;"3-serie Touring";"5-deurs stationwagon";2012;heden;55;3-serie;127845
