id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
1052;Corsica;"4-deurs sedan";1987;1997;82;Corsica;19187
1054;Corsica;"5-deurs hatchback";1989;1992;82;Corsica;19450
