id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
1038;Blazer;"5-deurs suv";1995;1997;78;Blazer;21001
1042;"Blazer Wagon";"5-deurs suv";1998;2001;78;Blazer;22154
1040;"Blazer ZR2";"3-deurs suv";1998;2001;78;Blazer;22151
