id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
1237;Legacy;"4-deurs sedan";1989;1995;648;Legacy;20386
1241;Legacy;"4-deurs sedan";1994;1997;648;Legacy;29721
1245;Legacy;"4-deurs sedan";1997;1999;648;Legacy;0
1223;Legacy;"4-deurs sedan";1999;2002;648;Legacy;29791
1225;Legacy;"4-deurs sedan";2002;2003;648;Legacy;29831
1229;Legacy;"4-deurs sedan";2003;2006;648;Legacy;26640
1233;Legacy;"4-deurs sedan";2006;2009;648;Legacy;61107
3183;Legacy;"4-deurs sedan";2009;2012;648;Legacy;82206
2709;"Legacy Outback";"5-deurs suv";1997;1998;648;Legacy;21968
2701;"Legacy Outback";"5-deurs suv";1998;2002;648;Legacy;22557
2703;"Legacy Outback";"5-deurs suv";2002;2003;648;Legacy;25582
1239;"Legacy Stationwagon";"5-deurs stationwagon";1989;1995;648;Legacy;19573
1243;"Legacy Touring Wagon";"5-deurs stationwagon";1994;1997;648;Legacy;20886
1247;"Legacy Touring Wagon";"5-deurs stationwagon";1997;1998;648;Legacy;20886
1221;"Legacy Touring Wagon";"5-deurs stationwagon";1998;2002;648;Legacy;22560
1227;"Legacy Touring Wagon";"5-deurs stationwagon";2002;2003;648;Legacy;25588
1231;"Legacy Touring Wagon";"5-deurs stationwagon";2003;2006;648;Legacy;26653
1235;"Legacy Touring Wagon";"5-deurs stationwagon";2006;2009;648;Legacy;61116
3175;"Legacy Touring Wagon";"5-deurs stationwagon";2009;heden;648;Legacy;82230
2705;Outback;"5-deurs suv";2003;2006;648;Outback;26648
2707;Outback;"5-deurs suv";2006;2009;648;Outback;33224
