id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
3626;WRX;"4-deurs sedan";2010;heden;932;WRX;91863
3627;WRX;"5-deurs hatchback";2010;heden;932;WRX;61142
