id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
1923;Multivan;"5-deurs mpv";2003;2010;724;Multivan;26823
3717;Multivan;"5-deurs bus";2003;2010;724;Multivan;26823
3352;Multivan;"5-deurs mpv";2010;heden;724;Multivan;91259
3718;Multivan;"5-deurs bus";2010;heden;724;Multivan;91259
3691;"Multivan dubbele cabine";"5-deurs mpv";2010;heden;724;Multivan;91259
3719;"Multivan dubbele cabine";"5-deurs dubb. cabine";2010;heden;724;Multivan;91259
3657;"Multivan L1H1";"5-deurs mpv";2010;heden;724;Multivan;91259
3658;"Multivan L1H1 dubbele cabine";"5-deurs mpv";2010;heden;724;Multivan;91259
3659;"Multivan L2H1";"5-deurs mpv";2010;heden;724;Multivan;0
3660;"Multivan L2H1 dubbele cabine";"5-deurs mpv";2010;heden;724;Multivan;0
