id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
2129;NSX;"2-deurs coupe";1991;1997;271;NSX;19849
2131;NSX;"2-deurs coupe";1997;2002;271;NSX;19849
2133;NSX;"2-deurs coupe";2002;2005;271;NSX;25061
