id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
3108;Insight;"5-deurs hatchback";2009;2012;832;Insight;65681
3673;Insight;"5-deurs hatchback";2012;heden;832;Insight;114974
