id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
143;"Aero 8";"2-deurs cabriolet";2001;2006;460;Aero;24602
2924;"Aero 8";"2-deurs cabriolet";2006;2010;460;Aero;17372
3389;"Aero Supersports";"2-deurs cabriolet";2010;heden;460;Aero;94291
