id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
464;306;"5-deurs hatchback";1993;1997;528;306;20495
466;306;"3-deurs hatchback";1994;1997;528;306;20829
467;306;"4-deurs sedan";1994;1997;528;306;0
471;306;"5-deurs hatchback";1997;1999;528;306;21893
470;306;"4-deurs sedan";1997;1999;528;306;21890
469;306;"3-deurs hatchback";1997;1999;528;306;21886
474;306;"3-deurs hatchback";1999;2001;528;306;21886
475;306;"4-deurs sedan";1999;2001;528;306;21890
476;306;"5-deurs hatchback";1999;2001;528;306;21893
472;"306 Break";"5-deurs stationwagon";1997;1999;528;306;21896
477;"306 Break";"5-deurs stationwagon";1999;2002;528;306;21896
465;"306 Cabriolet";"2-deurs cabriolet";1994;1997;528;306;20839
468;"306 Cabriolet";"2-deurs cabriolet";1997;1999;528;306;21899
473;"306 Cabriolet";"2-deurs cabriolet";1999;2003;528;306;21899
