id;pikk_mudel;kytus;kaigukast;alates;kuni
938;"120 L";B;H4;1983;1990
939;"120 LS";B;H4;1983;1986
2162;"130 L";B;H5;1985;1989
2162;"130 L";B;H5;1985;1989
3135;"130 LS";B;H5;1986;1986
3136;"130 GLS";B;H5;1986;1986
4138;"130 GL";B;H5;1987;1989
4138;"130 GL";B;H5;1987;1989
