id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
1378;Tacuma;"5-deurs mpv";2000;2004;148;Tacuma;23414
1380;Tacuma;"5-deurs mpv";2004;2004;148;Tacuma;27146
