id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
1585;Bravo;"3-deurs hatchback";1995;1998;203;Bravo;21052
1587;Bravo;"3-deurs hatchback";1998;2001;203;Bravo;22229
1589;Bravo;"5-deurs hatchback";2007;2010;203;Bravo;39317
3300;Bravo;"5-deurs hatchback";2010;heden;203;Bravo;84442
