id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
1603;Doblo;"5-deurs mpv";2001;2005;207;Doblo;24216
1607;Doblo;"5-deurs mpv";2005;2010;207;Doblo;28153
3298;Doblo;"5-deurs mpv";2010;heden;207;Doblo;84205
3729;"Doblo Cargo";"4-deurs bestelwagen";2010;heden;207;Doblo;126062
3832;"Doblo Combinato";"5-deurs mpv";2012;heden;207;Doblo;126062
