id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
1520;Violet;"4-deurs sedan";1979;1982;177;Violet;0
1518;"Violet Coupe";"3-deurs coupe";1979;1982;177;Violet;0
