id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
2384;Beta;"4-deurs sedan";1973;1982;340;Beta;0
2385;"Beta Coupe";"2-deurs coupe";1975;1984;340;Beta;0
2383;"Beta Spider";"2-deurs coupe";1973;1982;340;Beta;0
