id;Mudel
520;1007
521;104
522;106
523;107
996;2008
524;205
525;206
526;207
934;208
834;3008
527;305
528;306
529;307
771;308
530;309
779;4007
531;405
532;406
533;407
846;5008
534;504
535;505
895;508
536;604
537;605
538;607
539;806
540;807
844;Bipper
964;Boxer
954;Expert
899;Ion
541;Partner
872;RCZ
