id;Mudel
435;"3000 GT"
877;ASX
436;Carisma
437;Celeste
438;Colt
439;Cordia
440;Eclipse
441;Galant
442;Grandis
897;i-MiEV
953;L200
443;Lancer
444;"Lancer Evolution"
445;"Lancer F"
446;Outlander
447;"Outlander Sport"
448;Pajero
449;"Pajero Pinin"
450;"Pajero Sport"
451;Sapporo
452;Sigma
453;"Space Gear"
454;"Space Runner"
455;"Space Star"
456;"Space Wagon"
457;Starion
458;Tredia
