id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
757;A3;"3-deurs hatchback";1996;2000;33;A3;21247
759;A3;"5-deurs hatchback";1999;2000;33;A3;22674
761;A3;"3-deurs hatchback";2000;2003;33;A3;23285
763;A3;"5-deurs hatchback";2000;2003;33;A3;23293
765;A3;"3-deurs hatchback";2003;2005;33;A3;25763
769;A3;"3-deurs hatchback";2005;2008;33;A3;27942
2991;A3;"3-deurs hatchback";2008;2012;33;A3;56023
3825;A3;"3-deurs hatchback";2012;heden;33;A3;123978
2961;"A3 Cabriolet";"2-deurs cabriolet";2008;2013;33;A3;48807
4050;"A3 Cabriolet";"2-deurs cabriolet";2013;heden;33;A3;155569
3999;"A3 Limousine";"4-deurs sedan";2013;heden;33;A3;146394
767;"A3 Sportback";"5-deurs hatchback";2004;2008;33;A3;26851
2992;"A3 Sportback";"5-deurs hatchback";2008;2013;33;A3;56031
3902;"A3 Sportback";"5-deurs hatchback";2013;heden;33;A3;134944
3495;"RS3 Sportback";"5-deurs hatchback";2011;2013;33;A3;97380
3228;S3;"3-deurs hatchback";1999;2000;33;A3;21256
3229;S3;"3-deurs hatchback";2000;2003;33;A3;23307
3230;S3;"3-deurs hatchback";2006;2008;33;A3;37366
3231;S3;"3-deurs hatchback";2008;2012;33;A3;84806
4033;S3;"3-deurs hatchback";2013;heden;33;A3;135345
3232;"S3 Sportback";"5-deurs hatchback";2008;2013;33;A3;84807
4034;"S3 Sportback";"5-deurs hatchback";2013;heden;33;A3;142784
