id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
811;A8;"4-deurs sedan";1994;1999;37;A8;20613
813;A8;"4-deurs sedan";1999;2002;37;A8;22684
815;A8;"4-deurs sedan";2002;2007;37;A8;24916
2805;A8;"4-deurs sedan";2007;2010;37;A8;46214
3297;A8;"4-deurs sedan";2010;2013;37;A8;87763
4038;A8;"4-deurs sedan";2013;heden;37;A8;154535
3257;S8;"4-deurs sedan";1996;1999;37;A8;20626
3258;S8;"4-deurs sedan";1999;2001;37;A8;22684
3259;S8;"4-deurs sedan";2006;2007;37;A8;13795
3260;S8;"4-deurs sedan";2007;2010;37;A8;13795
3851;S8;"4-deurs sedan";2012;2013;37;A8;110139
4058;S8;"4-deurs sedan";2014;heden;37;A8;161105
