id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
3102;"A5 Cabriolet";"2-deurs cabriolet";2009;2011;35;A5;78006
3565;"A5 Cabriolet";"2-deurs cabriolet";2011;heden;35;A5;107465
3160;"A5 Coupe";"2-deurs coupe";2007;2011;35;A5;77996
3566;"A5 Coupe";"2-deurs coupe";2011;heden;35;A5;107471
3161;"A5 Sportback";"5-deurs hatchback";2009;2011;35;A5;72394
3567;"A5 Sportback";"5-deurs hatchback";2011;heden;35;A5;107496
3924;"RS5 Cabriolet";"2-deurs cabriolet";2013;heden;35;A5;135767
3332;"RS5 Coupe";"2-deurs coupe";2010;2012;35;A5;110175
3764;"RS5 Coupe";"2-deurs coupe";2012;heden;35;A5;114789
3246;"S5 Cabriolet";"2-deurs cabriolet";2009;2011;35;A5;84874
3568;"S5 Cabriolet";"2-deurs cabriolet";2011;heden;35;A5;107439
3289;"S5 Coupe";"2-deurs coupe";2007;2011;35;A5;41113
3569;"S5 Coupe";"2-deurs coupe";2011;heden;35;A5;107403
3346;"S5 Sportback";"5-deurs hatchback";2010;2011;35;A5;77900
3570;"S5 Sportback";"5-deurs hatchback";2011;heden;35;A5;107417
