id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
771;A4;"4-deurs sedan";1995;1999;34;A4;20969
775;A4;"4-deurs sedan";1999;2001;34;A4;22677
779;A4;"4-deurs sedan";2001;2004;34;A4;24022
785;A4;"4-deurs sedan";2004;2007;34;A4;26862
2808;A4;"4-deurs sedan";2007;2011;34;A4;45551
3593;A4;"4-deurs sedan";2011;heden;34;A4;117657
3128;"A4 allroad";"5-deurs stationwagon";2009;2011;34;"A4 Allroad";70061
3594;"A4 Allroad";"5-deurs stationwagon";2011;heden;34;A4;117661
3645;"A4 Allroad";"5-deurs stationwagon";2012;heden;34;A4;117661
773;"A4 Avant";"5-deurs stationwagon";1996;1999;34;A4;21253
777;"A4 Avant";"5-deurs stationwagon";1999;2001;34;A4;22681
781;"A4 Avant";"5-deurs stationwagon";2001;2004;34;A4;24031
787;"A4 Avant";"5-deurs stationwagon";2004;2008;34;A4;26873
2942;"A4 Avant";"5-deurs stationwagon";2008;2011;34;A4;55784
3595;"A4 Avant";"5-deurs stationwagon";2011;heden;34;A4;117660
783;"A4 Cabriolet";"2-deurs cabriolet";2002;2005;34;A4;24907
789;"A4 Cabriolet";"2-deurs cabriolet";2005;2008;34;A4;27950
3220;RS4;"4-deurs sedan";2005;2007;34;A4;12927
3221;"RS4 Avant";"5-deurs stationwagon";2000;2001;34;A4;22692
3222;"RS4 Avant";"5-deurs stationwagon";2006;2008;34;A4;26901
3843;"RS4 Avant";"5-deurs stationwagon";2012;heden;34;A4;130675
3223;"RS4 Cabriolet";"2-deurs cabriolet";2006;2008;34;A4;30330
3233;S4;"4-deurs sedan";1997;1999;34;A4;20969
3234;S4;"4-deurs sedan";1999;2001;34;A4;22696
3235;S4;"4-deurs sedan";2003;2004;34;A4;24068
3236;S4;"4-deurs sedan";2005;2007;34;A4;26893
3237;S4;"4-deurs sedan";2009;2011;34;A4;62837
3596;S4;"4-deurs sedan";2011;heden;34;A4;117627
3238;"S4 Avant";"5-deurs stationwagon";1997;1999;34;A4;21260
3239;"S4 Avant";"5-deurs stationwagon";1999;2001;34;A4;22698
3240;"S4 Avant";"5-deurs stationwagon";2003;2004;34;A4;24077
3241;"S4 Avant";"5-deurs stationwagon";2005;2008;34;A4;26901
3242;"S4 Avant";"5-deurs stationwagon";2009;2011;34;A4;84863
3597;"S4 Avant";"5-deurs stationwagon";2011;heden;34;A4;117719
3243;"S4 Cabriolet";"2-deurs cabriolet";2004;2005;34;A4;24937
3244;"S4 Cabriolet";"2-deurs cabriolet";2005;2008;34;A4;27970
