id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
2559;626;"4-deurs sedan";1980;1983;390;626;0
2561;626;"4-deurs sedan";1983;1985;390;626;0
2562;626;"5-deurs hatchback";1983;1985;390;626;0
2564;626;"4-deurs sedan";1985;1987;390;626;0
2565;626;"5-deurs hatchback";1985;1987;390;626;0
2569;626;"5-deurs hatchback";1987;1993;390;626;19209
2568;626;"4-deurs sedan";1987;1993;390;626;19206
2572;626;"5-deurs hatchback";1991;1995;390;626;19889
2571;626;"4-deurs sedan";1991;1995;390;626;19886
2575;626;"5-deurs hatchback";1995;1998;390;626;21137
2574;626;"4-deurs sedan";1995;1998;390;626;21135
2576;626;"4-deurs sedan";1997;1999;390;626;21810
2577;626;"5-deurs hatchback";1997;1999;390;626;21814
2580;626;"5-deurs hatchback";1999;2002;390;626;22941
2579;626;"4-deurs sedan";1999;2002;390;626;22937
2560;"626 Coupe";"2-deurs coupe";1983;1985;390;626;0
2563;"626 Coupe";"2-deurs coupe";1985;1987;390;626;0
2566;"626 Coupe";"2-deurs coupe";1987;1993;390;626;19212
2558;"626 Hardtop";"2-deurs coupe";1980;1983;390;626;0
2570;"626 Wagon";"5-deurs stationwagon";1988;1992;390;626;19323
2573;"626 Wagon";"5-deurs stationwagon";1992;1997;390;626;20135
2578;"626 Wagon";"5-deurs stationwagon";1998;1999;390;626;22341
2581;"626 Wagon";"5-deurs stationwagon";1999;2002;390;626;22944
