id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
128;Sigma;"4-deurs sedan";1991;1996;452;Sigma;19906
129;"Sigma Station Wagon";"5-deurs stationwagon";1993;1996;452;Sigma;20472
