id;pikk_mudel;kytus;kaigukast;alates;kuni
45007;"9-3 Sport Sedan 1.8i Solid";B;H5;2007;2007
30707;"9-3 Sport Sedan 1.8i Linear";B;H5;2003;2007
35371;"9-3 Sport Sedan 1.8i Linear Business";B;H5;2005;2006
35371;"9-3 Sport Sedan 1.8i Linear Business";B;H5;2005;2006
37903;"9-3 Sport Sedan 1.8i Linear Sport";B;H5;2005;2006
30708;"9-3 Sport Sedan 1.8i Optic";B;H5;2003;2004
43064;"9-3 Sport Sedan 1.8i Business";B;H5;2006;2007
43064;"9-3 Sport Sedan 1.8i Business";B;H5;2006;2007
30709;"9-3 Sport Sedan 1.8i Arc";B;H5;2003;2006
30710;"9-3 Sport Sedan 1.8i Vector";B;H5;2003;2007
45009;"9-3 Sport Sedan 1.8t Solid";B;H5;2007;2007
45009;"9-3 Sport Sedan 1.8t Solid";B;H5;2007;2007
45010;"9-3 Sport Sedan 1.8t Solid";B;A5;2007;2007
26628;"9-3 Sport Sedan 1.8t Linear";B;H5;2002;2007
26631;"9-3 Sport Sedan 1.8t Linear";B;A5;2002;2007
26631;"9-3 Sport Sedan 1.8t Linear";B;A5;2002;2007
35373;"9-3 Sport Sedan 1.8t Linear Business";B;H5;2005;2006
35372;"9-3 Sport Sedan 1.8t Linear Business";B;A5;2005;2006
37905;"9-3 Sport Sedan 1.8t Linear Sport";B;H5;2005;2006
37905;"9-3 Sport Sedan 1.8t Linear Sport";B;H5;2005;2006
37904;"9-3 Sport Sedan 1.8t Linear Sport";B;A5;2005;2006
30251;"9-3 Sport Sedan 1.8t Optic";B;H5;2003;2004
30250;"9-3 Sport Sedan 1.8t Optic";B;A5;2003;2004
30250;"9-3 Sport Sedan 1.8t Optic";B;A5;2003;2004
43065;"9-3 Sport Sedan 1.8t Business";B;H5;2006;2007
43066;"9-3 Sport Sedan 1.8t Business";B;A5;2006;2007
26638;"9-3 Sport Sedan 1.8t Arc";B;H5;2002;2006
26638;"9-3 Sport Sedan 1.8t Arc";B;H5;2002;2006
26637;"9-3 Sport Sedan 1.8t Arc";B;A5;2002;2006
26644;"9-3 Sport Sedan 1.8t Vector";B;H5;2002;2007
26643;"9-3 Sport Sedan 1.8t Vector";B;A5;2002;2007
26643;"9-3 Sport Sedan 1.8t Vector";B;A5;2002;2007
26632;"9-3 Sport Sedan 2.0t Linear";B;H5;2002;2006
43080;"9-3 Sport Sedan 2.0t Linear";B;H6;2006;2007
26633;"9-3 Sport Sedan 2.0t Linear";B;A5;2002;2007
26633;"9-3 Sport Sedan 2.0t Linear";B;A5;2002;2007
35375;"9-3 Sport Sedan 2.0t Linear Business";B;H5;2005;2006
35374;"9-3 Sport Sedan 2.0t Linear Business";B;A5;2005;2006
37907;"9-3 Sport Sedan 2.0t Linear Sport";B;H5;2005;2006
37907;"9-3 Sport Sedan 2.0t Linear Sport";B;H5;2005;2006
37906;"9-3 Sport Sedan 2.0t Linear Sport";B;A5;2005;2006
30253;"9-3 Sport Sedan 2.0t Optic";B;H5;2003;2004
30252;"9-3 Sport Sedan 2.0t Optic";B;A5;2003;2004
30252;"9-3 Sport Sedan 2.0t Optic";B;A5;2003;2004
43067;"9-3 Sport Sedan 2.0t Business";B;H6;2006;2007
43068;"9-3 Sport Sedan 2.0t Business";B;A5;2006;2007
26640;"9-3 Sport Sedan 2.0t Arc";B;H5;2002;2006
26640;"9-3 Sport Sedan 2.0t Arc";B;H5;2002;2006
26639;"9-3 Sport Sedan 2.0t Arc";B;A5;2002;2006
26646;"9-3 Sport Sedan 2.0t Vector";B;H5;2002;2006
43081;"9-3 Sport Sedan 2.0t Vector";B;H6;2006;2007
43081;"9-3 Sport Sedan 2.0t Vector";B;H6;2006;2007
