id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
527;"Speedster 2";"5-deurs hatchback";2005;heden;542;"Speedster 2";0
2854;"Speedster 2";"2-deurs cabriolet";2005;2009;542;"Speedster 2";8855
