id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
899;800-serie;"4-deurs sedan";1986;1992;597;800-serie;19141
901;800-serie;"5-deurs hatchback";1988;1992;597;800-serie;19369
903;800-serie;"4-deurs sedan";1992;1998;597;800-serie;20222
905;800-serie;"5-deurs hatchback";1992;1994;597;800-serie;20226
907;"800-serie Coupe";"2-deurs coupe";1993;1995;597;800-serie;20521
