id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
1916;S-MAX;"5-deurs mpv";2006;2010;241;S-MAX;30267
3310;S-MAX;"5-deurs mpv";2010;heden;241;S-MAX;115602
