id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
558;Boxster;"2-deurs cabriolet";1996;2002;552;Boxster;21497
559;Boxster;"2-deurs cabriolet";2002;2005;552;Boxster;25467
560;Boxster;"2-deurs cabriolet";2005;2009;552;Boxster;28750
3096;Boxster;"2-deurs cabriolet";2009;2012;552;Boxster;70529
3635;Boxster;"2-deurs cabriolet";2012;heden;552;Boxster;121183
