id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
193;Micra;"3-deurs hatchback";1983;1989;477;Micra;0
194;Micra;"5-deurs hatchback";1987;1989;477;Micra;0
195;Micra;"3-deurs hatchback";1989;1992;477;Micra;19505
196;Micra;"5-deurs hatchback";1989;1992;477;Micra;19508
198;Micra;"5-deurs hatchback";1992;1996;477;Micra;20176
197;Micra;"3-deurs hatchback";1992;1996;477;Micra;20172
199;Micra;"3-deurs hatchback";1996;1998;477;Micra;21455
200;Micra;"5-deurs hatchback";1996;1998;477;Micra;21459
201;Micra;"3-deurs hatchback";1998;2000;477;Micra;22378
202;Micra;"5-deurs hatchback";1998;2000;477;Micra;22382
204;Micra;"5-deurs hatchback";2000;2003;477;Micra;23691
203;Micra;"3-deurs hatchback";2000;2003;477;Micra;23683
205;Micra;"3-deurs hatchback";2003;2005;477;Micra;26375
206;Micra;"5-deurs hatchback";2003;2005;477;Micra;26385
209;Micra;"5-deurs hatchback";2005;2008;477;Micra;28481
207;Micra;"3-deurs hatchback";2005;2008;477;Micra;28470
2867;Micra;"3-deurs hatchback";2008;2011;477;Micra;60395
2870;Micra;"5-deurs hatchback";2008;2011;477;Micra;60402
3486;Micra;"5-deurs hatchback";2011;2013;477;Micra;94390
4032;Micra;"5-deurs hatchback";2013;heden;477;Micra;150244
208;"Micra C+C";"3-deurs cabriolet";2005;2008;477;Micra;28490
3005;"Micra C+C";"3-deurs cabriolet";2008;2009;477;Micra;60411
