id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
221;"Patrol GR";"5-deurs suv";1998;2003;482;Patrol;22392
220;"Patrol GR";"3-deurs suv";1998;2003;482;Patrol;22385
223;"Patrol GR";"5-deurs suv";2003;2004;482;Patrol;26392
222;"Patrol GR";"3-deurs suv";2003;2004;482;Patrol;22385
224;"Patrol GR";"3-deurs suv";2004;2010;482;Patrol;22385
225;"Patrol GR";"5-deurs suv";2004;2010;482;Patrol;27569
216;"Patrol Hardtop";"3-deurs suv";1984;1989;482;Patrol;0
218;"Patrol Hardtop";"3-deurs suv";1989;1998;482;Patrol;19510
217;"Patrol Wagon";"5-deurs suv";1984;1989;482;Patrol;0
219;"Patrol Wagon";"5-deurs suv";1989;1998;482;Patrol;19512
