id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
3796;Primastar;"4-deurs bestelwagen";2011;heden;969;Primastar;126448
3797;"Primastar Combi";"4-deurs bus";2011;heden;969;Primastar;126445
