id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
2261;Terracan;"5-deurs suv";2001;2004;295;Terracan;29815
2263;Terracan;"5-deurs suv";2004;2007;295;Terracan;29910
