id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
3295;ix35;"5-deurs suv";2010;2013;869;ix35;85791
4047;ix35;"5-deurs suv";2013;heden;869;ix35;155813
