id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
2477;"Town Car";"4-deurs sedan";1994;1996;369;"Town Car";0
2478;"Town Car";"4-deurs sedan";1998;2003;369;"Town Car";22326
