id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
2474;Continental;"4-deurs sedan";1995;1998;366;Continental;29725
2473;"Continental Signature Ser";"4-deurs sedan";1988;1995;366;Continental;0
2990;"Continental Signature Series";"4-deurs sedan";1988;1995;366;Continental;0
