id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
966;9000;"5-deurs hatchback";1986;1991;609;9000;38431
968;"9000 CD";"4-deurs sedan";1988;1994;609;9000;19372
972;"9000 CD";"4-deurs sedan";1994;1997;609;9000;20879
970;"9000 CS";"5-deurs hatchback";1991;1998;609;9000;19999
