id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
2487;Mantara;"2-deurs coupe";1994;1998;375;Mantara;0
2488;Mantara;"2-deurs cabriolet";1994;1998;375;Mantara;0
