id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
3835;G-klasse;"5-deurs suv";2012;heden;414;G-klasse;128354
2672;"G-klasse Cabriolet";"2-deurs suv";1982;1990;414;G-klasse;18971
2675;"G-klasse Cabriolet";"2-deurs suv";1990;1993;414;G-klasse;18971
2678;"G-klasse Cabriolet";"2-deurs suv";1993;2000;414;G-klasse;0
2681;"G-klasse Cabriolet";"2-deurs suv";2000;2012;414;G-klasse;23612
3836;"G-klasse Cabriolet";"2-deurs suv";2012;2014;414;G-klasse;0
2673;"G-klasse Stationwagon Kort";"3-deurs suv";1982;1990;414;G-klasse;18968
2676;"G-klasse Stationwagon Kort";"3-deurs suv";1990;1993;414;G-klasse;18968
2679;"G-klasse Stationwagon Kort";"3-deurs suv";1993;2000;414;G-klasse;20450
1;"G-klasse Stationwagon Kort";"3-deurs suv";2000;2012;414;G-klasse;23602
2674;"G-klasse Stationwagon Lang";"5-deurs suv";1982;1990;414;G-klasse;18974
2677;"G-klasse Stationwagon Lang";"5-deurs suv";1990;1993;414;G-klasse;18974
2680;"G-klasse Stationwagon Lang";"5-deurs suv";1993;2000;414;G-klasse;20451
2;"G-klasse Stationwagon Lang";"5-deurs suv";2000;2012;414;G-klasse;23608
