id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
7;R-klasse;"5-deurs mpv";2006;2010;417;R-klasse;29361
3382;R-klasse;"5-deurs mpv";2010;2013;417;R-klasse;92790
