id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
1330;Liana;"5-deurs hatchback";2001;2004;660;Liana;24841
1332;Liana;"4-deurs sedan";2002;2004;660;Liana;25602
1334;Liana;"4-deurs sedan";2004;2007;660;Liana;27789
1336;Liana;"5-deurs hatchback";2004;2007;660;Liana;27793
