id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
1830;"TR7 Cabriolet";"2-deurs cabriolet";1980;1982;709;TR7;0
1829;"TR7 Coupe";"2-deurs coupe";1979;1982;709;TR7;0
