id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
1146;Musso;"5-deurs suv";1995;1998;638;Musso;21228
1148;Musso;"5-deurs suv";1998;2005;638;Musso;22540
