id;pikk_mudel;kytus;kaigukast;alates;kuni
57002;"A1 1.2 TFSI Attraction";B;H5;2010;heden
57012;"A1 1.2 TFSI Attraction Pro Line";B;H5;2010;heden
60632;"A1 1.2 TFSI Attraction Pro Line Business";B;H5;2011;heden
60632;"A1 1.2 TFSI Attraction Pro Line Business";B;H5;2011;heden
57007;"A1 1.2 TFSI Ambition";B;H5;2010;heden
57013;"A1 1.2 TFSI Ambition Pro Line";B;H5;2010;heden
60633;"A1 1.2 TFSI Ambition Pro Line Business";B;H5;2011;heden
60633;"A1 1.2 TFSI Ambition Pro Line Business";B;H5;2011;heden
63881;"A1 1.2 TFSI Pro Line S";B;H5;2012;heden
61987;"A1 1.2 TFSI S-Edition";B;H5;2011;2012
57003;"A1 1.4 TFSI Attraction";B;H6;2010;heden
57003;"A1 1.4 TFSI Attraction";B;H6;2010;heden
57004;"A1 1.4 TFSI Attraction";B;A7;2010;heden
57014;"A1 1.4 TFSI Attraction Pro Line";B;H6;2010;heden
57015;"A1 1.4 TFSI Attraction Pro Line";B;A7;2010;heden
57015;"A1 1.4 TFSI Attraction Pro Line";B;A7;2010;heden
60634;"A1 1.4 TFSI Attraction Pro Line Business";B;H6;2011;heden
60635;"A1 1.4 TFSI Attraction Pro Line Business";B;A7;2011;heden
57008;"A1 1.4 TFSI Ambition";B;H6;2010;heden
57008;"A1 1.4 TFSI Ambition";B;H6;2010;heden
57009;"A1 1.4 TFSI Ambition";B;A7;2010;heden
57016;"A1 1.4 TFSI Ambition Pro Line";B;H6;2010;heden
57017;"A1 1.4 TFSI Ambition Pro Line";B;A7;2010;heden
57017;"A1 1.4 TFSI Ambition Pro Line";B;A7;2010;heden
60636;"A1 1.4 TFSI Ambition Pro Line Business";B;H6;2011;heden
60637;"A1 1.4 TFSI Ambition Pro Line Business";B;A7;2011;heden
63882;"A1 1.4 TFSI Pro Line S";B;H6;2012;heden
63882;"A1 1.4 TFSI Pro Line S";B;H6;2012;heden
63883;"A1 1.4 TFSI Pro Line S";B;A7;2012;heden
61989;"A1 1.4 TFSI S-Edition";B;H6;2011;2012
61990;"A1 1.4 TFSI S-Edition";B;A7;2011;2012
61990;"A1 1.4 TFSI S-Edition";B;A7;2011;2012
57005;"A1 1.4 TFSI 119g Attraction";B;A7;2010;heden
57018;"A1 1.4 TFSI 119g Attraction Pro Line";B;A7;2010;heden
60638;"A1 1.4 TFSI 119g Attraction Pro Line Business";B;A7;2011;heden
60638;"A1 1.4 TFSI 119g Attraction Pro Line Business";B;A7;2011;heden
57010;"A1 1.4 TFSI 119g Ambition";B;A7;2010;heden
57019;"A1 1.4 TFSI 119g Ambition Pro Line";B;A7;2010;heden
60639;"A1 1.4 TFSI 119g Ambition Pro Line Business";B;A7;2011;heden
60639;"A1 1.4 TFSI 119g Ambition Pro Line Business";B;A7;2011;heden
