id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
678;Espace;"5-deurs mpv";1985;1988;573;Espace;0
680;Espace;"5-deurs mpv";1988;1991;573;Espace;0
682;Espace;"5-deurs mpv";1991;1995;573;Espace;19981
684;Espace;"5-deurs mpv";1995;1997;573;Espace;0
686;Espace;"5-deurs mpv";1997;2000;573;Espace;29750
694;Espace;"5-deurs mpv";2000;2002;573;Espace;23751
697;Espace;"5-deurs mpv";2002;2006;573;Espace;25488
701;Espace;"5-deurs mpv";2006;2010;573;Espace;30799
3473;Espace;"5-deurs mpv";2010;2012;573;Espace;97001
689;"Grand Espace";"5-deurs mpv";1998;2000;573;Espace;22506
2754;"Grand Espace";"5-deurs mpv";2000;2002;573;Espace;29694
2756;"Grand Espace";"5-deurs mpv";2002;2006;573;Espace;25497
2758;"Grand Espace";"5-deurs mpv";2006;2010;573;Espace;81029
3474;"Grand Espace";"5-deurs mpv";2010;2012;573;Espace;96263
3867;"Grand Espace";"5-deurs mpv";2012;heden;573;Espace;130983
