id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
3739;Trafic;"4-deurs bestelwagen";2011;heden;951;Trafic;125876
3740;"Trafic Dubbele Cabine";"4-deurs dubb. cabine";2011;heden;951;Trafic;126573
3741;"Trafic Passenger";"4-deurs bus";2011;heden;951;Trafic;125886
