id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
638;"Alfa 6";"4-deurs sedan";1979;1983;12;"Alfa 6";46320
640;"Alfa 6";"4-deurs sedan";1983;1986;12;"Alfa 6";46324
