id;pikk_mudel;kytus;kaigukast;alates;kuni
24316;"911 Carrera Coupe";B;H6;2001;2004
24315;"911 Carrera Coupe";B;A5;2001;2004
30880;"911 Carrera Coupe 40 Jahre";B;H6;2004;2004
30880;"911 Carrera Coupe 40 Jahre";B;H6;2004;2004
24314;"911 Carrera 4 Coupe";B;H6;2001;2005
24313;"911 Carrera 4 Coupe";B;A5;2001;2005
24393;"911 Carrera 4S Coupe";B;H6;2001;2005
24393;"911 Carrera 4S Coupe";B;H6;2001;2005
24392;"911 Carrera 4S Coupe";B;A5;2001;2005
28378;"911 GT3";B;H6;2003;2006
30877;"911 GT3 RS";B;H6;2004;2006
30877;"911 GT3 RS";B;H6;2004;2006
21751;"911 Turbo";B;H6;2000;2006
21752;"911 Turbo";B;A5;2000;2006
32878;"911 Turbo S";B;H6;2004;2006
32878;"911 Turbo S";B;H6;2004;2006
32877;"911 Turbo S";B;A5;2004;2006
23618;"911 GT2";B;H6;2001;2006
