id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
290;Ascona;"2-deurs sedan";1975;1981;498;Ascona;0
291;Ascona;"4-deurs sedan";1975;1981;498;Ascona;0
292;Ascona;"2-deurs sedan";1981;1984;498;Ascona;0
293;Ascona;"4-deurs sedan";1981;1984;498;Ascona;0
294;Ascona;"5-deurs hatchback";1981;1984;498;Ascona;0
295;Ascona;"2-deurs sedan";1984;1988;498;Ascona;0
296;Ascona;"4-deurs sedan";1984;1988;498;Ascona;0
297;Ascona;"5-deurs hatchback";1984;1988;498;Ascona;0
