id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
378;Meriva;"5-deurs mpv";2003;2005;507;Meriva;26428
379;Meriva;"5-deurs mpv";2005;2010;507;Meriva;28552
3315;Meriva;"5-deurs mpv";2010;heden;507;Meriva;91334
