id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
408;Signum;"5-deurs hatchback";2003;2005;513;Signum;26439
409;Signum;"5-deurs hatchback";2005;2008;513;Signum;28566
