id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
298;Astra;"3-deurs hatchback";1991;1994;499;Astra;19950
299;Astra;"5-deurs hatchback";1991;1994;499;Astra;19953
301;Astra;"4-deurs sedan";1992;1994;499;Astra;20184
305;Astra;"5-deurs hatchback";1994;1998;499;Astra;20809
304;Astra;"4-deurs sedan";1994;1998;499;Astra;20807
303;Astra;"3-deurs hatchback";1994;1998;499;Astra;20803
310;Astra;"5-deurs hatchback";1998;2004;499;Astra;22422
309;Astra;"4-deurs sedan";1998;2004;499;Astra;22416
308;Astra;"3-deurs hatchback";1998;2004;499;Astra;22401
314;Astra;"4-deurs hatchback";2004;2007;499;Astra;27603
316;Astra;"5-deurs hatchback";2004;2007;499;Astra;27603
324;Astra;"5-deurs hatchback";2007;2009;499;Astra;39968
3172;Astra;"5-deurs hatchback";2009;2012;499;Astra;79616
3861;Astra;"5-deurs hatchback";2012;heden;499;Astra;130573
3860;Astra;"4-deurs sedan";2012;heden;499;Astra;130567
302;"Astra Cabrio";"2-deurs cabriolet";1993;1994;499;Astra;20481
307;"Astra Cabrio";"2-deurs cabriolet";1995;1999;499;Astra;21177
313;"Astra Cabrio";"2-deurs cabriolet";2001;2006;499;Astra;24618
312;"Astra Coupe";"2-deurs coupe";2000;2006;499;Astra;23716
318;"Astra GTC";"3-deurs hatchback";2005;2007;499;Astra;28532
3145;"Astra GTC";"3-deurs coupe";2005;2007;499;Astra;28532
3146;"Astra GTC";"3-deurs coupe";2007;2011;499;Astra;39961
321;"Astra GTC";"3-deurs hatchback";2007;2011;499;Astra;39961
3549;"Astra GTC";"3-deurs hatchback";2012;heden;499;Astra;121732
3415;"Astra Sports Tourer";"5-deurs stationwagon";2010;2012;499;Astra;91292
3862;"Astra Sports Tourer";"5-deurs stationwagon";2012;heden;499;Astra;130571
3872;"Astra Sports Tourer Van";"5-deurs bestelwagen";2012;heden;499;Astra;130571
300;"Astra Stationwagon";"5-deurs stationwagon";1991;1994;499;Astra;0
306;"Astra Stationwagon";"5-deurs stationwagon";1994;1998;499;Astra;20818
311;"Astra Stationwagon";"5-deurs stationwagon";1998;2004;499;Astra;22431
317;"Astra Stationwagon";"5-deurs stationwagon";2004;2007;499;Astra;27614
325;"Astra Stationwagon";"5-deurs stationwagon";2007;2010;499;Astra;39980
319;"Astra TwinTop";"2-deurs cabriolet";2006;2007;499;Astra;29407
320;"Astra TwinTop";"2-deurs cabriolet";2007;2011;499;Astra;91302
