id;pikk_mudel;kytus;kaigukast;alates;kuni
22105;"Fabia 1.0 Classic";B;H5;2000;2000
26954;"Fabia 1.2 6V Classic";B;H5;2002;2004
27608;"Fabia 1.2 12V Classic";B;H5;2003;2004
27608;"Fabia 1.2 12V Classic";B;H5;2003;2004
27609;"Fabia 1.2 12V Ambiente";B;H5;2003;2003
27610;"Fabia 1.2 12V Comfort";B;H5;2003;2004
28130;"Fabia 1.2 12V Creation";B;H5;2003;2003
28130;"Fabia 1.2 12V Creation";B;H5;2003;2003
33157;"Fabia 1.2 12V Choice";B;H5;2004;2004
27611;"Fabia 1.2 12V Elegance";B;H5;2003;2004
22106;"Fabia 1.4 60pk Classic";B;H5;2000;2002
22106;"Fabia 1.4 60pk Classic";B;H5;2000;2002
22107;"Fabia 1.4 60pk Comfort";B;H5;2000;2001
22108;"Fabia 1.4 68pk Classic";B;H5;2000;2003
26955;"Fabia 1.4 68pk Ambiente";B;H5;2002;2003
26955;"Fabia 1.4 68pk Ambiente";B;H5;2002;2003
22109;"Fabia 1.4 68pk Comfort";B;H5;2000;2003
22110;"Fabia 1.4 68pk Elegance";B;H5;2000;2003
31201;"Fabia 1.4 16V 75pk Classic";B;H5;2004;2004
31201;"Fabia 1.4 16V 75pk Classic";B;H5;2004;2004
27620;"Fabia 1.4 16V 75pk Comfort";B;H5;2003;2004
23841;"Fabia 1.4 16V 75pk Comfort";B;A4;2001;2004
28139;"Fabia 1.4 16V 75pk Creation";B;H5;2003;2003
28139;"Fabia 1.4 16V 75pk Creation";B;H5;2003;2003
33159;"Fabia 1.4 16V 75pk Choice";B;H5;2004;2004
33158;"Fabia 1.4 16V 75pk Choice";B;A4;2004;2004
27621;"Fabia 1.4 16V 75pk Elegance";B;H5;2003;2004
27621;"Fabia 1.4 16V 75pk Elegance";B;H5;2003;2004
23842;"Fabia 1.4 16V 75pk Elegance";B;A4;2001;2004
26956;"Fabia 1.4 16V 100pk Ambiente";B;H5;2002;2003
22111;"Fabia 1.4 16V 100pk Comfort";B;H5;2000;2004
22111;"Fabia 1.4 16V 100pk Comfort";B;H5;2000;2004
28142;"Fabia 1.4 16V 100pk Creation";B;H5;2003;2003
33160;"Fabia 1.4 16V 100pk Choice";B;H5;2004;2004
22112;"Fabia 1.4 16V 100pk Elegance";B;H5;2000;2004
22112;"Fabia 1.4 16V 100pk Elegance";B;H5;2000;2004
23843;"Fabia 2.0 Elegance";B;H5;2001;2004
22113;"Fabia 1.9 SDI Classic";D;H5;2000;2004
22114;"Fabia 1.9 SDI Comfort";D;H5;2000;2004
22114;"Fabia 1.9 SDI Comfort";D;H5;2000;2004
28133;"Fabia 1.9 SDI Creation";D;H5;2003;2003
33162;"Fabia 1.9 SDI Choice";D;H5;2004;2004
22115;"Fabia 1.9 SDI Elegance";D;H5;2000;2004
22115;"Fabia 1.9 SDI Elegance";D;H5;2000;2004
29538;"Fabia 1.4 TDI Classic";D;H5;2003;2004
29537;"Fabia 1.4 TDI Comfort";D;H5;2003;2004
33161;"Fabia 1.4 TDI Choice";D;H5;2004;2004
33161;"Fabia 1.4 TDI Choice";D;H5;2004;2004
29536;"Fabia 1.4 TDI Elegance";D;H5;2003;2004
26957;"Fabia 1.9 TDI Ambiente";D;H5;2002;2003
22116;"Fabia 1.9 TDI Comfort";D;H5;2000;2004
22116;"Fabia 1.9 TDI Comfort";D;H5;2000;2004
28136;"Fabia 1.9 TDI Creation";D;H5;2003;2003
33163;"Fabia 1.9 TDI Choice";D;H5;2004;2004
22117;"Fabia 1.9 TDI Elegance";D;H5;2000;2004
22117;"Fabia 1.9 TDI Elegance";D;H5;2000;2004
30124;"Fabia 1.9 TDI 130pk RS";D;H5;2003;2004
