id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
34;"Grand Marquis";"4-deurs sedan";1991;1998;425;"Grand Marquis";19897
35;"Grand Marquis";"4-deurs sedan";2000;2003;425;"Grand Marquis";23627
