id;pikk_mudel;kytus;kaigukast;alates;kuni
25040;"Cressida 2.0i GL";B;H5;1985;1988
3195;"Cressida 2.8i GLX";B;A4;1986;1988
2212;"Cressida 2.4 TD GL";D;H5;1985;1988
2212;"Cressida 2.4 TD GL";D;H5;1985;1988
