id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
2356;Sportage;"5-deurs suv";1994;1999;327;Sportage;20753
2357;Sportage;"5-deurs suv";1999;2003;327;Sportage;22901
2358;Sportage;"5-deurs suv";2004;2007;327;Sportage;27340
2810;Sportage;"5-deurs suv";2007;2008;327;Sportage;44715
3026;Sportage;"5-deurs suv";2008;2010;327;Sportage;57156
3337;Sportage;"5-deurs suv";2010;2014;327;Sportage;108159
4079;Sportage;"5-deurs suv";2014;heden;327;Sportage;0
