id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
1327;Logan;"4-deurs sedan";2005;2008;138;Logan;28098
1329;"Logan MCV";"5-deurs stationwagon";2007;2008;138;Logan;34839
3052;"Logan MCV";"5-deurs stationwagon";2008;2013;138;Logan;59441
4070;"Logan MCV";"5-deurs stationwagon";2013;heden;138;Logan;144342
3782;"Logan Pick-Up";"5-deurs pick-up";2011;2013;138;Logan;125798
3770;"Logan Van";"5-deurs bestelwagen";2011;2013;138;Logan;125807
