id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
3994;Dokker;"5-deurs mpv";2013;heden;1002;Dokker;151382
3995;"Dokker Van";"5-deurs bestelwagen";2013;heden;1002;Dokker;151355
