id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
2430;"Defender 110";"5-deurs suv";1991;2002;356;Defender;19876
2432;"Defender 110";"5-deurs suv";2002;2007;356;Defender;19876
2434;"Defender 110";"5-deurs suv";2007;2011;356;Defender;32978
3821;"Defender 110";"5-deurs suv";2011;heden;356;Defender;126995
3790;"Defender 110";"5-deurs bestelwagen";2011;heden;356;Defender;126995
2429;"Defender 90";"3-deurs suv";1991;2002;356;Defender;19870
2431;"Defender 90";"3-deurs suv";2002;2007;356;Defender;19870
2433;"Defender 90";"3-deurs suv";2007;2011;356;Defender;32977
3791;"Defender 90";"3-deurs bestelwagen";2011;heden;356;Defender;127026
3822;"Defender 90";"3-deurs suv";2011;heden;356;Defender;127026
3792;"Defender Pick Up";"5-deurs pick-up";2011;heden;356;Defender;127024
