id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
2456;"Range Rover Sport";"5-deurs suv";2005;2009;360;"Range Rover Sport";28301
3166;"Range Rover Sport";"5-deurs suv";2009;2013;360;"Range Rover Sport";68614
3982;"Range Rover Sport";"5-deurs suv";2013;heden;360;"Range Rover Sport";153451
