id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
981;Arosa;"3-deurs hatchback";1997;2001;612;Arosa;21939
982;Arosa;"3-deurs hatchback";2001;2004;612;Arosa;24809
