id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
1414;Cuore;"3-deurs hatchback";1980;1985;153;Cuore;0
1416;Cuore;"4-deurs hatchback";1983;1985;153;Cuore;0
1418;Cuore;"5-deurs hatchback";1985;1990;153;Cuore;0
1420;Cuore;"3-deurs hatchback";1987;1990;153;Cuore;0
1422;Cuore;"3-deurs hatchback";1990;1995;153;Cuore;19599
1424;Cuore;"5-deurs hatchback";1990;1995;153;Cuore;19599
1426;Cuore;"3-deurs hatchback";1995;1998;153;Cuore;21030
1428;Cuore;"5-deurs hatchback";1995;1998;153;Cuore;21034
1432;Cuore;"5-deurs hatchback";1998;2000;153;Cuore;22219
1430;Cuore;"3-deurs hatchback";1998;2001;153;Cuore;22213
1434;Cuore;"3-deurs hatchback";2001;2003;153;Cuore;22213
1436;Cuore;"5-deurs hatchback";2001;2003;153;Cuore;22219
1438;Cuore;"3-deurs hatchback";2003;2006;153;Cuore;25912
1439;Cuore;"5-deurs hatchback";2003;2006;153;Cuore;25915
1441;Cuore;"3-deurs hatchback";2006;2009;153;Cuore;29277
1442;Cuore;"5-deurs hatchback";2006;2007;153;Cuore;29285
2789;Cuore;"5-deurs hatchback";2007;2013;153;Cuore;45864
