id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
3669;"Land Cruiser V8";"5-deurs suv";2012;heden;780;"Land Cruiser V8";120839
3670;"Land Cruiser V8 Van";"5-deurs suv";2012;heden;780;"Land Cruiser V8";0
3727;"Land Cruiser V8 Van";"5-deurs bestelwagen";2012;heden;780;"Land Cruiser V8";120839
