id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
1582;Corolla;"2-deurs sedan";1980;1982;687;Corolla;0
1588;Corolla;"4-deurs sedan";1980;1982;687;Corolla;0
1600;Corolla;"4-deurs sedan";1982;1983;687;Corolla;0
1592;Corolla;"2-deurs sedan";1982;1983;687;Corolla;0
1606;Corolla;"4-deurs sedan";1983;1985;687;Corolla;0
1614;Corolla;"4-deurs sedan";1985;1987;687;Corolla;0
1612;Corolla;"3-deurs hatchback";1985;1987;687;Corolla;0
1620;Corolla;"4-deurs sedan";1987;1992;687;Corolla;19249
1618;Corolla;"3-deurs hatchback";1987;1992;687;Corolla;19244
1622;Corolla;"5-deurs hatchback";1987;1992;687;Corolla;19250
1626;Corolla;"3-deurs hatchback";1992;1997;687;Corolla;20251
1628;Corolla;"4-deurs sedan";1992;1997;687;Corolla;20256
1631;Corolla;"5-deurs hatchback";1992;1997;687;Corolla;20258
1635;Corolla;"3-deurs hatchback";1997;2000;687;Corolla;21985
1639;Corolla;"5-deurs hatchback";1997;2000;687;Corolla;21992
1637;Corolla;"4-deurs sedan";1997;2000;687;Corolla;21990
1647;Corolla;"5-deurs hatchback";2000;2002;687;Corolla;23880
1645;Corolla;"4-deurs sedan";2000;2002;687;Corolla;23877
1643;Corolla;"3-deurs hatchback";2000;2002;687;Corolla;23873
1655;Corolla;"5-deurs hatchback";2002;2004;687;Corolla;25622
1652;Corolla;"3-deurs hatchback";2002;2004;687;Corolla;25613
1660;Corolla;"4-deurs sedan";2003;2004;687;Corolla;26699
1666;Corolla;"5-deurs hatchback";2004;2007;687;Corolla;27809
1662;Corolla;"3-deurs hatchback";2004;2007;687;Corolla;27797
1664;Corolla;"4-deurs sedan";2004;2007;687;Corolla;27806
2791;Corolla;"4-deurs sedan";2007;2010;687;Corolla;36551
1586;"Corolla Combi";"3-deurs stationwagon";1980;1982;687;Corolla;0
1590;"Corolla Combi";"5-deurs stationwagon";1980;1982;687;Corolla;0
1596;"Corolla Combi";"3-deurs stationwagon";1982;1983;687;Corolla;0
1602;"Corolla Combi";"5-deurs stationwagon";1982;1983;687;Corolla;0
1610;"Corolla Combi";"5-deurs stationwagon";1984;1987;687;Corolla;0
1584;"Corolla Coupe";"3-deurs sedan";1980;1982;687;Corolla;0
1598;"Corolla Coupe";"3-deurs coupe";1982;1983;687;Corolla;0
1604;"Corolla Coupe";"2-deurs coupe";1983;1987;687;Corolla;0
2775;"Corolla Liftback";"2-deurs sedan";1980;1982;687;Corolla;0
1594;"Corolla Liftback";"3-deurs hatchback";1982;1983;687;Corolla;0
1608;"Corolla Liftback";"5-deurs hatchback";1983;1985;687;Corolla;0
1616;"Corolla Liftback";"5-deurs hatchback";1985;1987;687;Corolla;0
2777;"Corolla Liftback";"5-deurs hatchback";1987;1992;687;Corolla;19252
2779;"Corolla Liftback";"5-deurs hatchback";1992;1994;687;Corolla;20260
1624;"Corolla Stationwagon";"5-deurs stationwagon";1988;1992;687;Corolla;19400
1633;"Corolla Stationwagon";"5-deurs stationwagon";1992;1997;687;Corolla;20262
1641;"Corolla Wagon";"5-deurs stationwagon";1997;2000;687;Corolla;21996
1649;"Corolla Wagon";"5-deurs stationwagon";2000;2002;687;Corolla;23883
1658;"Corolla Wagon";"5-deurs stationwagon";2002;2004;687;Corolla;25636
1668;"Corolla Wagon";"5-deurs stationwagon";2004;2007;687;Corolla;27830
